Rain,Temp,WindDirection,WindSpeed
0.05,44,25,4.84
0.03,47,20,12.84
0.23,48,19,9.38
0.34,45,26,12.38
0.13,49,21,9.64
0.38,49,27,7.82
0.04,51,26,8
0.02,49,19,5.17
0.25,49,26,10.71
0,49,19,4.75
0,50,25,11.82
0.01,51,24,11.5
0.01,45,24,11.95
0.05,51,27,10.62
0,48,23,12.1
0.02,51,26,8.32
0.15,48,24,9.87
0,47,22,13.35
0.19,47,11,4.4
0.25,49,14,3.17
1.03,68,11,3.78
0.19,65,13,5.47
0.67,57,19,3.25
0.4,52,15,5.87
0.76,33,22,7.1
0,60,25,33.88
1.1,42,25,8.25
0.62,41,23,9.37
0.36,57,20,6.22
0,58,20,9.5
0.06,62,17,4.02
1.03,34,22,7.65
1.17,28,23,7.32
0.5,31,22,9.58
0.33,32,18,5.62
0.63,40,18,9.62
0.72,42,18,10.17
0.32,31,23,8.62
0.28,30,20,7.11
0.41,47,28,9.4
0.45,55,17,9.7
0.34,52,19,6.87
0.38,50,21,8.47
0.58,49,21,6.08
0.09,51,20,7.45
0.49,55,16,7.8
0.15,42,27,10.68
0.05,40,24,12.74
0.21,34,28,14.38
0.08,32,23,13.21
0.21,42,25,10.21
0.76,36,22,10.5
1.92,37,22,10.72
0.64,39,22,9.87
0.48,39,23,11.58
1.12,35,21,10.78
1.54,36,24,7.21
1.33,35,26,8.98
0.02,62,24,10.05
1.28,63,19,11.24
0.34,61,22,9.77
0.1,64,21,10.48
0.09,54,20,5.54
0,51,18,5.54
0.07,55,25,4.75
0,62,28,2.32
0.08,56,17,5.24
0.05,59,18,3.65
0,52,25,3.74
0.01,58,23,2.94
0.88,38,23,7.17
0.56,35,18,11.1
1.41,41,23,6.87
0.86,44,28,9.31
0.59,38,25,8.84
1.49,35,28,7.12
0.58,37,20,5.9
0.77,80,7,6.52
2.12,37,18,9.48
0.5,54,19,7.21
0.17,60,22,8.34
0.47,57,18,8.15
0.43,53,20,6.62
0.09,38,25,12.88
0.05,40,25,13.08
0,46,22,14.6
0.01,48,22,13.74
0.09,40,23,12.57
0.51,46,25,8.1
0.65,54,21,6.84
0.3,50,24,8.68
0.84,48,22,8.3
0.71,50,22,8.11
0.37,61,20,7.94
0.27,52,23,7.62
0.69,51,23,3.48
0.66,66,19,11
0,61,17,10.6
0,65,18,6.84
0.02,68,18,3.05
0.01,67,17,6.47
0.09,72,12,8.95
0.38,64,17,9
0,67,18,7.11
0.08,71,14,9.97
0,58,19,9.12
0.08,68,20,7.81
0.04,67,19,8.81
0.16,70,10,9.22
0.04,66,21,5.32
0.18,68,19,8.38
0,68,16,8.65
0,68,17,5.05
0.13,62,17,9.92
0.46,69,12,9.18
0.32,67,19,8.6
0.04,67,18,6.4
0.04,67,17,6.7
0.03,64,17,7.95
1.38,65,16,8.97
0,57,20,4.92
0.09,47,25,10.01
0.67,31,28,6.32
0.78,45,25,6.04
0.19,51,16,10.54
0.36,49,19,9.65
0.09,47,25,10.01
0.55,46,24,9.87
0.94,47,25,9.14
0.19,51,13,4.42
0.14,57,22,5.85
0.1,53,13,4.91
0.3,52,17,4.08
0.03,56,22,7.61
0.13,54,20,6.74
0,58,28,4.37
0.61,39,25,10.3
0.59,43,24,7.82
1.36,37,24,7.4
0.75,44,20,6.65
0.57,31,13,7.42
0.14,38,26,8.77
0.72,34,21,8.41
0.86,34,19,9.05
0,45,22,10.64
0.34,48,26,11.3
0,48,25,4.3
0.19,45,22,12.44
0,48,29,9.54
1.94,61,13,6.32
1.37,62,10,7.97
1.39,66,8,8.21
3.51,64,12,7.97
0.02,43,21,4.37
3.89,44,14,7.54
0,39,10,9.34
0,26,15,4.78
1.06,38,19,12.14
0.45,43,13,3
0.02,39,22,3.12
0,39,13,6.92
0,38,20,2.81
0,60,23,2.48
0.35,42,14,2.61
0,42,13,4.75
1.38,44,11,8.22
0.01,41,13,7.11
5.76,47,12,8.64
0.03,42,9,6.91
1.27,42,4,7.05
0.01,24,11,5.64
0,35,9,1.52
0.02,32,22,4.04
0,39,17,1.72
0,44,9,3.84
0,60,11,1.85
0,60,0,0
0,60,15,13.36
1.35,47,14,4.64
0.57,45,15,4.65
0.35,33,15,13.02
0.01,41,26,1.51
0,29,9,6.28
0.01,9,7,19.47
0,60,12,5.42
1.64,41,13,3.98
0,57,31,6.24
0.12,59,26,9.72
0,72,19,4.4
0.01,67,21,3.67
0.09,53,24,6.21
1.33,63,7,6.88
0.39,57,15,6.52
1.44,60,0,0
0,65,29,4.24
0,57,29,7.31
0,65,26,8.71
0.02,61,19,5.37
1,54,0,0
0,63,23,7.14
0.07,61,28,5.94
0,66,24,2.9
0,65,26,5.94
0.47,62,24,5.07
0.16,62,25,4.01
0.03,62,24,5.8
0.03,59,24,5.12
0,66,30,4.15
0.03,59,27,10.17
0.02,55,24,12.74
0,62,25,3.75
0,61,30,6.97
0.08,61,27,6.95
0.99,41,16,5.15
0.45,46,19,10.48
0.9,44,23,5.35
1.4,47,20,9.54
0.24,50,25,4.1
1.25,52,18,8.94
0.29,49,18,4.05
0.3,48,10,5.61
0.28,51,15,4.82
0.28,51,15,4.82
1.15,72,7,8.67
0.6,77,9,9.71
0.37,68,8,7.9
0.7,67,8,10.95
0.05,77,9,9.84
0.91,76,9,8.18
0.13,72,8,7.62
2.28,67,13,6.62
2.03,68,10,6.68
0.06,74,16,5.01
1.43,72,12,7.27
0.56,75,9,8.78
0.9,62,10,3.94
0.25,61,10,5.27
0.68,61,12,8.97
0.23,61,9,5.51
1.18,60,11,6.28
0.09,63,9,7.91
1.66,75,21,2.57
0.12,78,4,12.27
0.31,76,5,14.84
0.3,75,4,13.6
0.55,74,4,16.94
0.22,54,25,4.31
0.54,54,15,1.78
0.43,48,17,9.91
0,50,11,6.44
0,53,15,8.42
0,55,14,5.94
0,56,14,8.85
0,53,14,7.81
0,56,14,7.22
1.12,57,10,3.32
0.1,49,14,7.64
1.07,54,10,6.8
0.01,49,17,6.64
0,53,16,9.18
0,58,18,11.92
0,52,17,11.57
0.1,57,19,12.24
0,53,17,11.41
0.35,58,13,13.58
5.47,54,16,14.34
2.58,51,17,13.57
3.25,58,11,8.44
0.48,58,12,9
1.22,59,13,11.75
1.13,55,8,5.75
0.16,61,9,1.61
0.62,56,11,6.87
0.82,60,8,4.52
0.45,60,12,4.34
1.8,70,9,8.92
1.76,72,9,8.41
2.74,71,10,10.58
1.83,67,9,8.54
3.52,68,9,6.37
0.63,41,13,9.05
1.01,38,19,6.2
0.26,44,14,6.1
0.05,52,13,4.24
0.64,50,9,6.47
0.23,47,9,9.14
0.28,46,13,7
0,40,16,5.67
0.05,49,13,5.38
0.05,50,16,5.74
0.04,49,15,6.81
0,43,19,4.92
0.03,48,17,5.81
0.06,44,0,0
0,49,18,5.6
0.17,42,16,6.22
0.04,46,16,9.87
0.39,45,15,6.34
0,56,16,11.28
0,54,18,14.27
0.03,53,16,11.2
1.37,63,8,9.25
2.45,63,8,7.38
2.58,68,9,9.6
4.49,67,9,5.42
6.39,64,8,6.45
2.7,63,8,6.02
3.01,61,16,6.62
0.25,58,12,4.67
0.15,58,15,8.38
0.02,58,12,10.5
0.67,56,14,8.24
0.63,58,10,10.3
0.01,56,18,9.61
0.99,58,14,7.04
0.39,49,24,5.85
0.87,39,24,3.18
0.71,43,25,10.11
0.3,43,13,4.5
0.53,45,9,8.54
1.66,43,23,7.24
2.24,45,13,7.02
0.79,46,24,4.88
0.59,44,13,2.38
0.37,49,26,6.67
0.3,47,32,3.38
2.65,55,13,12.4
0.25,58,19,12.92
0.5,55,21,11.97
3.33,51,16,11.01
0,58,18,13.8
1.88,50,23,8.08
0.72,48,21,13.45
1.53,50,21,9.48
0.17,44,26,8.52
0.26,45,27,5.78
0,68,20,9.08
0.02,61,11,9.08
0.01,52,22,5.5
0.03,48,19,6.51
0.3,44,14,3.22
0,60,21,24.75
0.29,47,11,5.75
0.14,53,10,4.32
0.11,53,17,4.97
0.65,51,22,12.78
0.29,58,16,8.2
0.15,47,32,6.58
0.48,45,19,5.58
0.39,47,10,7.42
0.54,45,13,4.54
0.28,48,9,5.81
0.23,53,14,4.91
0.12,43,10,5.31
0.55,45,21,5.24
0,53,18,4.05
0.16,56,8,10.81
0.3,58,9,6.17
0.12,56,10,6.64
0.12,55,10,3.88
0.85,55,10,7.02
0.14,58,8,8.52
0.98,44,18,8.15
0.4,44,17,9.47
0.15,48,22,10.68
0.59,42,23,10.91
0.45,43,8,8.61
0.77,49,12,7.21
0.39,48,10,6.78
1.05,53,14,5.54
0.67,51,13,6.02
0.59,49,12,6.21
0.11,48,13,6.95
0.89,49,11,6.37
1.69,58,17,13.47
3.72,61,11,10.02
1.86,59,11,10.48
1.88,61,10,8.2
0.82,53,13,5.05
0.11,45,20,5.6
1.42,53,25,5.32
0.58,56,26,2.95
0.13,53,19,5.4
1.03,55,18,4.84
0.19,49,29,4.94
1,54,25,5.6
0.3,50,14,3.02
0.39,46,10,7.94
0.07,52,19,3.57
0.31,54,15,4.7
0.72,53,17,5.67
0.29,50,15,4.75
0.11,50,20,1.84
0.45,80,15,4.58
0.26,48,12,9.5
0.05,60,9,6.38
0.26,61,8,8.14
0.15,63,9,6.61
0.08,59,10,5.85
1.32,49,17,11
1.05,51,20,9.51
1.61,49,25,9.5
0.64,48,25,9.95
0,56,19,12.04
0.37,56,7,2.77
0.39,61,18,2.61
0.51,59,10,4.75
0,59,12,4.24
0.26,60,11,3.9
1.7,62,10,7.54
0.03,62,10,5.95
0.12,61,11,1.8
3.54,63,16,9.12
0.79,55,16,13.91
2.55,68,13,7.57
3.18,69,18,3.84
1.29,73,13,10.22
0.1,76,9,9.6
0.89,61,14,10.82
1.43,68,12,8.77
0.36,75,9,12.38
2.24,54,16,13.68
1.79,67,8,7.72
1.67,67,8,7.34
1.44,73,15,7.42
0,63,20,7.55
1.81,67,7,7.7
2.61,72,13,11.24
0.88,73,17,9.02
0.37,61,15,10.24
0.14,65,16,9.44
4.09,66,11,7.28
2.78,71,9,8.7
1.64,71,13,9.5
2.03,65,18,7.45
3.1,60,9,8.71
0.89,52,20,5.65
0,55,16,4.54
0.21,44,25,6.97
0.01,53,10,4.17
0.42,53,9,11.01
0.19,53,9,5.81
0,55,16,4.54
0.41,48,9,9.84
0.06,56,15,5.64
0.22,47,19,4.11
0.11,54,17,3.9
0.95,50,16,4.04
1.02,50,17,4.2
0.57,54,21,5.37
0.05,51,16,6.25
0.26,54,25,2.92
0.14,54,17,6.55
0.2,58,15,4.34
0.2,50,24,3.21
0.24,58,12,5.37
0.22,46,17,6.24
0.03,55,18,9.68
0,49,17,6.9
0,45,13,5.78
0.17,44,14,10.41
0.77,43,28,12.78
0.1,46,25,4.5
0.5,42,18,8.7
0.27,46,31,7.04
0.28,66,22,3.17
0.04,67,14,4.21
0.07,69,19,5.11
0.58,68,17,2.45
0,45,15,5.04
1.85,50,24,3.65
0.01,45,8,14.91
0,37,13,5.67
0.86,41,13,18.21
0.87,42,14,2.25
0.11,44,16,7.6
0,46,8,5.44
0.01,41,18,4.51
0,60,24,2.22
0.02,45,13,3.2
0.05,43,9,8.24
1.33,46,23,2.84
0.04,43,7,6.35
2.3,49,20,4.82
0.14,45,9,8.78
2.67,43,7,14.5
0,31,16,8.54
0,43,17,2.58
0.04,39,13,9.44
0,41,15,2.5
0,46,11,5.95
0,60,7,2.32
0,60,0,0
0,60,23,6.03
0.39,48,20,3.38
0.07,49,13,7.77
0.61,40,9,14.45
0.03,44,18,1.87
0,38,12,5.57
0.02,13,7,16.11
0,60,22,1.94
0.97,44,12,2.82
0,65,25,6.01
0,64,18,8.5
0,77,17,2.78
0,73,20,3.78
0,57,20,5.77
0.81,65,19,4.34
0.07,63,20,5.68
1.4,66,0,0
0.17,69,33,4.94
0.11,59,26,4.28
0,68,19,8.22
0.1,65,25,3.82
1.31,56,0,0
0.09,68,20,4.68
0.15,63,28,6.47
0,69,26,4.58
0,67,25,6.71
0.61,63,23,6.4
2.81,64,18,3.48
0.17,64,23,4.58
0.22,62,24,4.71
0,69,29,5.44
0.15,62,26,10.94
0,61,22,10.71
0,62,24,4.11
0.02,63,30,7.11
0.41,63,29,5.88
0.3,42,21,5.18
0.35,49,17,4.51
0.2,46,21,4.84
0.11,48,20,7.48
0.19,53,19,5.82
0.23,54,14,4.05
0.23,58,25,5.25
0.57,56,23,5.4
0.16,60,27,5.92
0.16,60,27,5.92
0.83,71,11,5.31
0,77,11,11.35
0.37,68,13,4.31
0.58,68,13,5.75
1.1,76,16,10.27
0.03,76,10,9.28
0.01,72,11,7.98
0.8,70,17,6.21
0.58,69,16,2.88
0.1,75,14,4.7
0.14,73,11,8.9
0,77,11,10.84
0.06,66,15,3.3
0.04,67,19,1.5
0.31,67,19,4.75
0.03,66,17,2.64
0.28,64,17,2.6
0.72,68,17,5.2
3.85,74,23,2.71
0.07,77,5,10.95
0.14,76,6,12.98
0.07,75,4,12.31
0.07,76,6,14.31
0.47,60,23,6.32
0.17,62,20,1.62
0.31,52,16,7.62
0.49,56,10,7.34
0.89,59,11,5.38
0.16,62,12,5.5
1.26,62,18,6.41
0.1,58,13,6.54
0.43,63,17,6.77
1.16,63,19,3.81
0.3,59,17,6.58
1.79,63,16,4.2
1.22,58,18,6.74
0.17,58,16,7.14
0.82,61,19,7.07
0.23,57,12,7.08
2.68,56,23,9.11
0.57,57,15,7.91
0.8,59,23,10.04
0.34,56,21,9.47
0.1,52,25,9.67
0.53,61,20,8.1
2.73,62,21,6.14
1.49,61,19,9.92
0.43,63,15,4.17
0.44,66,19,0.8
0.26,64,17,4.02
0.58,68,19,3.51
0.39,64,19,3.68
0.61,71,14,5.2
3.65,70,16,6.6
0.52,73,20,7.4
7.29,69,17,3.67
0.07,70,20,3.87
0.13,48,25,7.18
0,43,31,8.22
0.2,50,25,5.11
0.09,62,22,4.44
0.2,60,21,5.12
0.11,54,15,4.25
0,55,21,6.68
0.34,46,17,5.52
0.26,54,13,5.4
0.14,54,12,6.54
0.08,56,13,6.9
0.32,50,18,4.68
0.26,54,12,6.57
0.16,41,0,0
0.27,54,20,6.6
0.34,44,20,4.35
1.37,43,8,11
0.43,43,9,6.01
1.23,57,12,8.18
0.4,56,14,9.62
1.08,54,11,6.6
0.24,68,16,5.64
0.72,68,16,3.92
0.01,70,19,6.38
0.04,69,16,3.62
0.31,68,21,4.67
1.15,66,16,3.44
0.21,67,17,3.98
2.85,64,19,5.1
0.38,64,19,7.18
1.67,61,19,8.01
0.09,62,19,7.95
0.02,62,21,8.01
1.13,61,19,7.7
0.22,67,19,6.51
0.45,53,19,5.11
0.14,48,22,4.7
1.02,49,22,9.38
0.49,50,14,4.71
0.52,52,8,13.97
0.67,50,20,3.45
0.16,51,7,7.77
0.15,54,28,4.07
0.97,55,11,3.51
3.3,54,14,8.45
0.85,55,23,3.7
0.73,56,25,9.98
2.03,60,19,9.87
2.38,55,25,10.78
0.08,52,24,8.17
2.72,60,21,9.92
0.06,51,23,6.64
0.02,49,26,9.07
0.21,52,21,9.35
0.36,46,17,8.54
0.57,49,16,5.54
0,73,17,5.3
0,66,19,7.4
0.1,57,23,5.95
0.12,51,18,4.81
0.03,53,27,5.57
0,60,28,31.42
0.15,58,20,5.04
0.04,63,27,7.47
0.04,59,20,6.38
0.42,54,23,9.41
0,64,22,6.17
0.03,55,21,6.21
0.1,51,31,6.74
0,53,11,6.54
0.05,52,13,5.55
0.33,57,26,7.21
0.14,62,23,6.6
0.03,52,18,5.91
0,52,28,5.62
0.31,61,21,4.55
0.63,63,19,5.71
0.34,66,19,4.68
0.42,66,21,5.31
0.18,65,23,3.52
1.02,66,20,4.61
0.87,66,17,6.28
1.9,49,6,11.77
0.87,46,10,12.12
1.16,50,13,10.44
0.43,48,12,12.02
0.95,50,10,10.4
0.53,57,19,5.58
0.1,55,13,5.65
0.08,60,21,4.64
0.28,61,14,5.9
0.26,56,19,5.72
0.61,54,10,5.71
0.46,55,24,5.32
0.36,61,22,10.27
1.3,63,24,8.65
0.78,63,24,6.12
2.45,65,22,6.51
0.88,56,24,4.71
0,48,23,5.2
1.33,58,21,3.2
0.27,60,31,2.6
0.16,61,20,7.07
0.72,62,24,3.07
0.07,53,28,4.51
0.95,60,24,3.08
0.03,58,28,4.78
0,51,12,6.01
0.22,59,26,4.05
0.11,62,27,6.58
0.11,60,25,4.95
0.1,55,27,5.45
0.06,55,25,3.4
7.61,80,7,6.54
0.19,56,22,5.41
0.25,66,12,3.72
0.16,69,22,5.21
0.68,69,20,4.04
0.33,66,17,3.82
1.2,53,13,10.37
0.63,53,24,8.24
1.07,52,24,9.02
0.12,51,25,9.84
2.25,55,18,8.64
0.56,62,22,2.55
0.25,67,18,2.54
0.67,63,22,3.3
0.83,67,18,3.71
0.49,67,19,3.85
1.73,68,17,4.85
0.22,67,24,4
1.36,66,15,1.17
1.46,64,24,6.81
1.37,59,17,9.18
2.21,69,7,3.87
2.12,70,12,1.9
5.9,71,16,6.02
3.04,76,10,7.24
0.67,64,13,7.57
2.73,70,18,3.95
2.95,75,10,8.28
1.13,58,18,8.87
3.22,69,21,5.75
2.09,70,20,6.45
2.28,72,14,6.65
0,70,20,7.45
2.6,69,19,6.27
2.3,72,16,7.97
7.25,72,16,3.57
0.44,64,12,7.88
0.1,68,12,8.92
0.68,65,10,6.1
2.2,71,8,4.84
2.65,72,13,5.28
3.1,68,17,4.74
2.41,64,26,7.55
0.24,60,16,5.57
0.21,64,22,4.85
0.34,49,32,6.78
0.36,62,15,3.6
0.65,62,13,6.38
0.6,63,22,6.22
0.21,64,22,4.85
0.1,59,19,5.57
0.26,64,22,6
0.08,58,14,3.27
0,63,13,5.28
0.29,58,16,3.51
0.66,56,21,3.35
0.31,62,24,5.14
0.06,61,16,4.75
0.01,63,26,4.97
0.55,59,26,4.77
0.17,65,25,3.1
0.33,57,24,3.27
1.41,66,17,3.41
0.42,51,6,7.81
0.14,59,18,6.1
0.23,55,12,5.7
0.19,50,7,7.45
1.65,46,25,5.21
0.09,46,28,7.47
1.13,49,19,3
0.01,44,23,8.28
2.7,49,26,7.97
0.22,70,19,2
0.08,71,19,4.5
0.05,74,15,6.5
0,77,17,1.6
0,44,16,5.7
1.89,54,14,12.7
0,47,35,4.9
0,47,3,3.2
0.07,41,29,16.9
0.66,43,10,7.2
0,46,18,14.1
0,50,4,1.4
0,41,17,8.5
0,60,14,2.4
0.12,44,8,6.3
0,44,12,2.1
0.88,46,12,7
0,44,5,9.3
2.19,52,14,12.9
0.14,46,2,2.5
0.58,44,32,4.7
0,30,29,14.1
0,48,19,1.6
0,40,28,2.6
0,43,16,1.3
0,44,13,13
0,60,9,4.05
0,60,0,0
0,60,18,8.31
1.31,48,13,1.7
0.59,49,20,6.7
0.09,34,30,5
0.07,46,5,2.6
0,51,9,3.7
0,28,6,4.3
0,60,9,8.5
0.24,45,11,6.8
0,59,23,4.9
0,59,10,3.4
0,69,11,3.7
0,65,16,1.7
0.29,47,21,3.1
0,63,30,6
0,62,30,6.4
0,71,0,0
0,72,36,1.1
0,58,32,1
0,67,31,5.4
0,69,21,0.7
0,58,0,0
0.06,72,13,2
0,69,30,3.8
0,63,18,3
0,63,25,4.7
0,74,33,4.7
0,72,35,5.5
0,69,29,0.3
0,64,32,3.2
0,64,21,3.3
0,67,28,1.3
0.05,63,12,1.4
0,59,13,5.8
0,63,33,5.1
0,67,14,1.7
0.08,37,11,7.8
0.01,36,35,13.3
0,45,8,10.9
0.05,37,33,6.7
0,49,14,4.4
0,42,3,9.2
0.13,47,9,7.3
0.1,46,17,4.2
0.36,50,10,5.6
0.36,50,10,5.6
0,77,12,4.8
0,81,11,14.2
0,80,13,5.5
0,79,14,8.3
0,81,11,14.7
0,81,10,11.4
0,79,11,7.4
0,78,15,9.5
0,79,16,5.7
0,82,13,2.1
0,80,11,11.7
0,81,11,13.9
0.08,79,15,4.1
0.04,75,27,0.3
0.21,75,20,3
0,78,17,6.3
0,76,20,2.7
0,78,17,7.3
0.32,76,2,1.7
0,80,5,12.9
0,79,5,17.2
0.02,76,4,13
0.02,80,5,15.9
0,56,34,1.3
0,58,18,1.2
0,51,8,5.6
0.51,46,3,12.4
0.36,50,5,7.3
0,52,4,5.9
0,53,35,7.4
0.25,50,5,12
0.02,59,34,5.4
0.13,67,24,5.6
0.26,56,5,6.5
1.21,66,23,2.6
0.09,52,6,6
0.22,47,4,9.4
0.08,48,4,8.3
0.13,46,4,11.2
0.51,48,2,10.7
0.16,46,4,10.6
0.01,47,34,9.3
0,42,34,15.1
0.01,42,35,16.2
0,47,34,10.9
0,53,30,7.3
0,49,33,12.8
0.29,70,20,5.8
2.08,70,31,0.2
0.34,71,18,6.1
0.33,74,18,2.2
0,71,25,3.8
1.63,69,8,3.2
5.2,72,12,6.7
1.98,74,13,5.8
0,76,36,7.9
1.29,71,15,3.7
0,49,18,5.4
0,46,8,0.3
0.02,45,17,5.1
0.47,52,11,5.6
0.71,54,10,4.5
0.1,48,15,5.5
0,60,17,7.2
0.05,44,18,5
0.03,46,8,5.6
0.04,52,1,7.7
0.08,50,5,9.9
0.08,49,6,12.3
0.06,47,6,10
0.06,47,4,10
0,43,0,0
0,51,6,10.6
0,52,5,3.7
0,43,9,8
0,44,3,3.8
0,52,2,9.6
0,50,4,6.9
0,48,4,6.7
0,75,14,4
0,72,16,5.4
0.66,74,15,7.4
0.21,69,16,2.6
0.61,74,16,6.4
0.63,68,18,2.3
0,71,14,6.6
0,70,23,3.2
0,60,29,9.4
0,55,31,7
0,59,28,8.3
0,56,29,6.9
0.04,53,33,7.6
0,64,31,5.4
0,50,14,1.8
0,44,14,6.7
0,46,18,2.5
0,46,5,3.4
0,51,26,1.3
0,47,5,0.6
0,50,22,2
0,50,31,2.1
0,53,30,1.2
0,49,24,1.8
0,53,2,1.9
0.08,46,36,14.1
0.06,48,2,12.1
0.33,46,2,10.7
0.11,44,35,13.2
0.07,48,1,9.1
0.01,45,35,7.6
0,38,34,9.7
0.04,45,36,10.7
0,42,36,10.5
0,43,4,3.8
0,65,15,0.6
0,62,5,6.4
0,53,13,4.2
0,50,4,6.3
0.21,45,13,1.7
0,60,17,13.7
0.93,50,8,5.3
0.21,47,10,4.8
0.02,47,9,25.8
0.18,37,35,18.7
0.01,47,1,13.4
0.11,49,16,6.9
0.36,43,16,10.2
0.3,50,4,5.7
0.16,46,20,1.8
0.17,46,10,6.1
0.15,49,11,6.7
0.27,49,9,6
0.24,50,10,8.2
0.33,68,16,4.1
0,66,18,3.8
0.43,73,17,8.5
0.33,68,19,7
0.84,65,29,1.8
0.18,68,19,6.7
0.17,72,18,4.1
0,48,30,1.5
0,46,31,3.8
0,50,36,3.9
0,48,2,2.9
0,50,31,1.4
0.15,63,26,3.5
0.13,57,2,3.2
0.11,66,19,3.6
0.57,68,24,4.1
0.21,62,29,2.7
0.21,52,5,7
0.04,61,29,1.4
0.02,49,34,14.5
0,56,34,15.8
0,53,32,9.5
0,59,31,7.8
0,62,6,5.9
0,49,4,5
0,59,1,4.2
0,61,17,2.9
0,57,8,3.6
0,64,8,5.8
0,54,1,2
0,65,36,6.3
0.24,49,12,4.4
0.34,52,4,5.9
0.44,50,12,8.3
0.61,51,9,5.1
0.28,64,23,3.7
0.33,47,15,0.5
0.42,48,8,9.7
0.04,78,12,3.1
0.1,46,15,3.4
0.15,74,23,3.7
0.03,78,17,9.6
0.13,79,16,5.9
1.57,72,23,2.9
0,48,36,6.8
0,48,3,8.9
0,46,35,5.6
0,45,35,9.4
0.06,49,2,9.4
0.3,69,22,3.3
0,73,22,4.4
0.06,70,20,4.1
0.01,73,23,3
0.19,72,22,6.9
0.02,74,19,3.8
0,73,20,5.3
0.14,72,21,1.7
0,59,1,14.6
0.01,43,35,20.3
0.09,71,1,13.6
0,72,2,5
2.64,73,9,5.7
0,83,9,7
0,55,36,18
0,75,2,11.3
0,84,9,9.3
0.16,42,36,20
0,68,1,10.8
0,66,1,14.2
1.08,73,8,3.6
0,58,8,10.3
0,66,36,13.6
0.92,77,12,9
0,80,7,7.5
0,50,2,19.5
0,58,4,19
0,62,4,14.6
0.01,74,3,11.7
0,80,3,10.6
0,68,2,11.3
0.22,59,36,14.2
0,57,8,10.8
1.01,66,12,4.4
0.28,47,18,3.1
1.71,63,19,3.3
0.01,66,17,5.7
0.69,60,12,2.6
1.01,66,12,4.4
0.36,57,10,4.9
0.48,56,13,5.4
0,55,3,6.2
0,63,2,6.4
0,58,3,4.9
0,57,27,1.9
0,65,1,8.1
0,58,5,6.1
0,63,30,1.8
1.22,65,18,3.9
1.32,70,21,2.5
0.7,66,20,2.2
1.97,69,17,3.6
0.02,49,4,13.6
0,51,5,5.6
0,50,4,12.8
0.13,44,3,14.7
0,41,5,5.2
0.01,35,36,7.9
0,42,28,3.4
0,36,7,15.1
0,47,16,1.1
0.67,65,28,5.72
0.41,64,29,5.64
0.06,68,27,5.08
0.12,67,27,5.3
0.08,45,17,5.91
2.02,50,20,3.94
0.32,44,12,8.91
0.09,44,20,2.24
0.28,42,18,14.72
1.57,42,13,5.77
0.11,45,22,6.44
0.47,48,21,2.68
0.14,41,15,8.77
0,60,18,5.27
0.2,44,16,3.94
0.33,44,11,6.28
3.96,46,15,7.44
0.47,43,15,6.24
3.01,48,19,5.5
0.75,46,15,7.25
1.65,44,16,6.07
0,29,23,6.38
0.32,46,16,2.55
0.07,39,20,3.87
0.28,44,22,2.84
0.01,45,16,6.57
0,60,0,0
0,60,0,0
0,60,28,9.65
4.57,47,18,6.38
1.27,49,20,12.82
0.29,38,15,11.51
0.09,44,16,1.92
0.24,45,13,1.74
0.01,20,8,8.45
0,60,16,3.21
5.3,43,13,4.58
0,66,15,8.77
0.33,63,14,7.64
0.05,76,18,3.84
0,72,20,4.98
0.01,57,20,7.57
0.06,63,23,3.95
0,61,27,5.25
0.02,65,0,0
0.54,69,32,4.15
0.26,59,20,5.3
0,66,17,5.81
0.22,62,25,5.8
0.14,54,0,0
0.23,68,30,3.4
0.06,61,28,5.25
0.05,64,24,3.44
0.59,62,25,7.27
0.29,65,21,4.41
0.56,66,22,2.72
0.06,64,21,4.14
0.1,59,29,4.5
0.43,64,26,4.48
0.05,59,25,8.2
0.24,56,19,9.6
0,59,22,2.91
0.23,60,28,4.37
0.33,64,30,4.81
0,48,17,5.88
0,53,18,5.52
0.97,49,21,2.84
0.02,53,23,6.45
0.41,57,16,3.22
0,59,18,4.17
1.52,52,9,8.22
1.46,51,11,6.81
2.25,55,9,7.22
2.25,55,9,7.22
0.55,71,24,4.91
1.86,76,23,8.51
1.24,70,26,6.02
0,70,26,6.38
0.51,76,23,9.64
4.06,77,22,7.01
2.64,72,23,6.41
0.38,70,28,6.48
0.03,70,26,5.48
2.79,74,26,5.81
1.19,72,23,6.8
0.76,74,22,8.04
1,68,27,4.98
0.12,66,28,5.22
0.02,66,28,9.75
1.16,68,26,6.87
0.33,68,28,7.28
1.13,70,26,7.64
0.45,76,19,3.41
0.04,78,8,8.54
1.53,77,4,9.88
0.36,74,9,9.07
0.65,77,8,10.97
0.47,66,20,5.55
0.25,67,18,3.44
0.32,56,20,3.78
0.42,55,15,8.17
0.38,56,24,5.61
0.61,58,19,4.81
0.87,59,27,7.45
0.24,55,25,6.05
0.64,60,28,6.92
0.5,59,27,5.45
0.13,54,24,7.02
0.65,55,29,7.18
0.86,50,25,7.25
0.26,56,23,7.94
0.01,60,22,6.97
0.42,55,19,7.08
0,58,21,7.45
0,55,23,7.58
0.34,62,22,6.75
0.01,60,23,9.81
0.33,59,25,8.92
0.07,62,18,6.18
0.41,62,26,5.14
0.12,62,24,8.45
0.42,55,29,5.4
1.83,58,27,2.18
0.55,58,24,5.62
0.57,61,26,6.75
0.01,61,29,5.71
